Stage1.Output.Measurement14.U.Actual
0.7490289908214385
0.21956667172725444
0.7430799760001555
0.21956667172725444
0.7392306134687371
0.7616269045606259
0.7742248182998133
0.7724751080582595
0.7500788169663707
0.7728250501065703
0.7714252819133272
0.785073021797447
0.21956667172725444
0.21956667172725444
0.743779860096777
0.21956667172725444
0.21956667172725444
0.7724751080582595
0.768625745526841
0.21956667172725444
0.21956667172725444
0.7262827576812388
0.7808737172177178
0.7829733695075825
0.21956667172725444
0.7721251660099487
0.7707253978167057
0.21956667172725444
0.7724751080582595
0.21956667172725444
0.21956667172725444
0.7416802078069124
0.770375455768395
0.74972887491806
0.21956667172725444
0.7780741808312317
0.7301321202126572
0.7542781215460999
0.21956667172725444
0.8036199503579174
0.7444797441933985
0.7819235433626501
0.7469293385315738
0.21956667172725444
0.7801738331210962
0.7343314247923864
0.7752746444447456
0.7728250501065703
0.21956667172725444
0.768625745526841
0.7486790487731276
0.21956667172725444
0.7700255137200842
0.21956667172725444
0.7696755716717735
0.21956667172725444
0.7812236592660285
0.7721251660099487
0.21956667172725444
0.7430799760001555
0.7710753398650164
0.7682758034785303
0.21956667172725444
0.7812236592660285
0.7665260932369765
0.771775223961638
0.21956667172725444
0.21956667172725444
0.7287323520194142
0.7714252819133272
0.7490289908214385
0.21956667172725444
0.771775223961638
0.7710753398650164
0.21956667172725444
0.7738748762515025
0.7808737172177178
0.747979164676506
0.7801738331210962
0.7476292226281953
0.21956667172725444
0.21956667172725444
0.21956667172725444
0.7819235433626501
0.7469293385315738
0.7689756875751519
0.21956667172725444
0.7465793964832631
0.7714252819133272
0.21956667172725444
0.8611553432854061
0.0
0.21956667172725444
0.7710753398650164
0.7815736013143393
0.7455295703383308
0.21956667172725444
0.21956667172725444
0.7483291067248169
0.7728250501065703
0.21956667172725444
0.7462294544349524
0.74517962829002
0.7756245864930564
0.7665260932369765
0.7357311929856294
0.21956667172725444
0.7728250501065703
0.7227833371981313
0.8309154301261569
0.7619768466089366
0.21956667172725444
0.21956667172725444
0.7829733695075825
0.21956667172725444
0.21956667172725444
0.7721251660099487
0.7367810191305617
0.21956667172725444
0.7707253978167057
0.7294322361160357
0.10469557760759192
0.7731749921548811
0.7381807873238048
0.21956667172725444
0.21956667172725444
0.7196338587633343
0.21956667172725444
0.7714252819133272
0.7343314247923864
0.21956667172725444
0.21956667172725444
0.21956667172725444
0.21956667172725444
0.7563777738359644
0.7294322361160357
0.723133279246442
0.7794739490244748
0.7283824099711034
0.21956667172725444
0.21956667172725444
0.777724238782921
0.7259328156329281
0.770375455768395
0.770375455768395
0.7749247023964349
0.21956667172725444
0.21956667172725444
0.7287323520194142
0.7707253978167057
0.7696755716717735
0.21956667172725444
0.21956667172725444
0.21956667172725444
0.7714252819133272
0.7462294544349524
